Customer Id,Discount Code,Company Name,Addressline,Forename,Surname,City,Postcode,Phone,Additional Information,Credit Limit
C010723,H,Agile Software Corporation,B. I. Service Center,Kenneth,Robertson,Birmingham,B2 8XM,162-653-5259,krobertson7@ajlsft.com,109000000
C031767,H,Agile Solutions Ltd,PO Box 3707,Philip,Ewels,Birnam,PH8-2YG,180-066-9230,,51000
C045446,M,Agile Technologies,Disbursement Operations - KFRD,Wade,Mason,Lochend,iv3 6un,162-653-5876,w_mason@ajl.com,4800000
C015492,N,"Agilent Technologies, Inc.",The Mountain,Sandra,Taylor,Migvie,AB34 3AW,162-653-5870,staylor@agi.com,600
C011465,M,AgilePath Corporation,PO Box 199180,Kay,Brannon,Stoneferry,HU7 3OI,190-961-8102,kaybrannon@ajlp0k.com,41000
C016678,M,Agilis,26 Sarah Dr.,Norma,Linsey,Llangadfan,SY21-7GD,190-961-8108,nor_linsey@agilis.com,6300000
C013308,N,Agilon Financial Inc.,"Brinker Purchasing, Inc.",Jan,Smaczny,Ystradgynlais,SA9 3TP,190-961-8103,j_smaczny5@agilonfinanc.com,1000000
C001870,N,"Agilysys, Inc.",PO Box 8770,Sheila,Lawrence,Little Petherick,PL27 8ZI,131-023-1400,sheilalawrence@agilysysinc.com,4600000
C044269,N,Agio Paper & Inds. Ltd.,PO Box 49260,Brett,Reddall,East Horsley,KT24 3YM,131-023-1424,b_reddall4@agi.com,66000
C045244,M,Agio Pharmaceuticals Ltd.,Centaurs Business Park,Peter,Sawyer,Gunnislake,pl188kp,131-021-3400,pet_sawyer@ajfrmstklslt.com,1600
C040632,N,AGIS Allianz Gesellschaft für Informatik Service mbH,1122 Capital of Texas Hwy. South,Lisa,Everton,Ruthin,LL15 5IP,187-739-5248,,11000
C029634,H,Agis Groep,1745 Technology Dr.,Anthony,Onions,Mill Of Colp,AB53 7MD,119-098-0110,,7400000
C039898,L,AGL Corporate Services Pty Limited,1505 King St.,John,Spilsbury,Llanrumney,CF3-5LH,150-373-6756,johspilsbury6@aglcor.com,80000000
C029988,H,AGL Resources Inc.,304 The East Mall,Joseph,Caruana,Jackton,G75 4FM,150-373-6712,,37000000
C024454,N,Agmotex Fabrics Ltd.,1100 North Glebe Rd.,Kenneth,Harrison,Craigie,ka1 1op,150-373-6749,,51000
C020984,M,Agnee Financial Services Ltd.,CBS Shared Service Center,Adrian,Lord,Mowtie,AB3 2ZQ,150-323-2696,,18000
C041624,L,"Agouron Pharmaceuticals, Inc.",121 South 17th Street,Martine,Mccullough,Longbenton,NE7 9DI,125-339-6638,mmccullough@ago.com,2700
C030911,H,AGRANA Beteiligungs-AG,P.O. Box 2020,Kerry,Coates,Wilton,TA1 2DH,125-339-6626,kerry.coates9@agranabeteil.com,0
C048289,N,Agrani Convergence Ltd.,7030 Woodbine Avenue,Simon,Langley,Bridgend Of Lintrathen,DD8 1TK,125-339-6640,,2800000
C011182,M,Agrani Satellite Services Ltd.,1201 Winterson Rd.,Martin,Bishop,Colintraive,PA22 0FK,141-223-4500,martin.bishop@agr.com,4600
C002130,N,Agrani Wireless Services Ltd.,1 CIT Drive,Karl,Seaman,Llanfyllin,sy225gf,130-376-4627,karseaman@akrnrl.com,100000
C033911,N,Agrarmarkt Austria (AMA),415 Crossways Park Drive,David,Higham,Cripplesease,tr20 7nq,132-393-7106,,1400000
C042529,N,Agrasen Corporate Consultants Ltd.,P.O. Box 2000,John,Burn,Mordon,TS21 3CE,171-467-1657,,740000
C015028,N,Agrashakti Paper Mills Pvt. Ltd.,PO Box 451902,Steven,Williams,Kirkburton,HD8 3LE,171-467-1670,s_williams0@akrxkt.com,0
C001217,N,Agrawal Metal Works Pvt. Ltd.,PO Box 1533,Hks,Toor,Bolton Abbey,BD23 3MW,171-446-6854,htoor@akrlmt.com,9200
C015595,H,Agrawal Oil Extractions Ltd.,3172 Porter Dr.,Terrance,Bullock,High Green,S30 2NG,180-556-4630,,6000
C041828,N,Agreni Polymers Ltd.,3215 Prospect Park Dr.,David,Vale,Trefgarn Owen,SA62 0RQ,180-556-4625,dvale@agreni.com,5000000
C025051,H,Agrex Inc.,PO Box 429186,Raymond,Robinson,Newlands Of Geise,KW14 8DC,180-556-0168,ray.robinson0@agrexi.com,38000000
C034395,N,"AgriBank, FCB",One Campbell Plave,John,Bell,Henlade,TA3-4CC,180-589-9845,joh_bell@agribankfcb.com,46000
C028783,H,AgriCore United,National Payment Center,Derek,Knight,Preston,EH40 0DY,805-899-8426,d.knight@akrkrntt.com,97000000
C037830,N,Agricredit Acceptance LLC,423 Main St.,David,Sherratt,Creetown,DG8 7RO,180-556-4640,davidsherratt@agricr.com,900000
C043367,N,Agricultural Finance Corpn. Ltd.,620 University Ave,Anthony,Rice,Bagnor,RG20 3VY,180-556-4624,,9000
C045603,N,Agricultural Research & Services Kerala Ltd.,14-18 Gresham Street,Daniel,Lee,Little Common,TN396ZA,180-589-9843,dan_lee@agricultural.com,110000
C049386,M,Agricultural Research Service,PY1,Hugh,Sammons,Upper Basildon,RG8 1RY,194-972-0674,hsammons@akr.com,210000
C042680,L,Agriculture and Agri-Food Canada,Unit 11,Mandeep,Bangal,Milebush,tn120jl,194-972-0673,mandeep.bangal@akrklt.com,37000
C030103,L,Agriculture Financial Services Corporation,Lingfield Point,Mark,Temple,Rhiwlas,LL55 4EJ,194-921-9220,,37000
C013853,N,"Agriliance, LLC",135 S. State College Blvd.,Neil,Hughes,Matching,cm17 2wx,120-662-8639,,10700000
C029020,N,Agrima Consultants International Ltd.,Prins Boudewijnlaan 43,Patricia,Turner,Maggieknockater,AB38 0DF,120-662-8412,pturner2@agrima.com,4300000
C045540,N,Agri-marine Exports Ltd.,PO Box 52115,Paul,Boote,Ansty,RH17 6KX,120-662-8414,p_boote3@agrimarineex.com,79000
C043778,N,Agrimas Chemicals Ltd.,Carlson Shared Services,Mary,Foster,London,EC4P 9NK,120-662-8431,maryfoster0@akrmsxmklslt.com,1800000
C017715,L,Agrimmcor Ltd.,1405 Xenium Lane North,Karen,Wolverson,Youlstone,EX23 6FN,120-662-8607,kar_wolverson6@akrmkrlt.com,4400
C009829,H,Agri-tech (india) Ltd.,1405 Xenium Lane North,Adrian,Lane,Strathkanaird,IV26 6QH,120-662-8418,alane4@agritechindi.com,78000000
C042284,N,Agritech Hatcheries & Foods Ltd.,North Acton Business Park,June,Richards,Claxby Pluckacre,ln95ca,120-662-8430,junrichards@agritechhatc.com,980000
C033940,N,Agrium Inc.,3 Minster Court,Deborah,Evans,Bolton,bl15zy,120-662-8872,d_evans0@agrium.com,3300000
C029606,L,Agrium U.S. Inc.,320 Interstate North Parkway,Edward,Criglington,Chigwell Row,IG7-1NZ,120-662-8875,,44000000
C044583,L,Agro Chem Punjab Ltd.,PO Box 48955,William,Parkinson,Pitcur,PH13 9SV,192-565-8787,william_parkinson0@agrochempunj.com,5600
C020422,M,Agro Dutch Inds. Ltd.,P.O. Box 819096,Janice,Marshall,Earlswood,NP6 2YD,192-565-8663,,750000
C019235,M,Agro Extracts Ltd.,1340 Treat Blvd.,Wendy,Bishop,Knotty Green,hp9 7lk,125-339-0018,wen.bishop@akrkstrktslt.com,5000
C010603,L,Agro Tech Foods Ltd.,PO BOX 8102,Janice,Picken,Hunmanby,YO14 1AR,130-676-1415,,10000
C034801,N,Agro Tech India Ltd.,2800 Rockcreek Pkwy.,John,Sheen,Upper Burgate,sp6 2oj,125-343-9568,,75000
C022229,N,Agrocel Industries Ltd.,PO Box 7778,Trevor,Roome,Burrington,ex371ty,125-343-9470,troome@akr.com,8100000
C005399,H,Agrocorpex India Ltd.,600 East Fourth Street,Muriel,Scoltock,Capelulo,LL34 2UI,125-359-6326,mur_scoltock0@akrkrpksntlt.com,260000
C016597,N,Agroha Fincap Ltd.,12444 Powerscourt Dr Ste 100,Paul,Reid,Garthbrengy,LD3 3PF,253-439-4766,p_reid@agr.com,1000
C001818,N,AGRS,P. O. Box 3012,Julie,Bissell,Thockrington,NE487SH,253-596-3195,jbissell0@akrs.com,4300000
C039043,M,Agua de mexico,PO Box 548806,Jane,Anslow,Clashindarroch,AB54 2PP,206-850-9965,,530000
C040751,N,Agvantis Inc.,141 W. Jackson Blvd.,Bebe,Habibi,Northolt,ub5 0ja,125-343-9572,bebe_habibi@agvantisinc.com,5800
C012558,L,"Agweb.Com, Inc.",3333 Burnet Ave,Ann,Spano,South Street,BN8 4BS,253-439-2540,a_spano1@agwebc.com,7200000
C043373,L,Ahlcon Parenterals (india) Ltd.,1000 Alderman Dr.,Leigh,Holding,Swanage,BH19-4RO,253-439-1734,,2600
C038686,N,Ahlers Logistic and Maritime Service,50 E. North Temple St.,Anthony,Carter,Newbridge,PO30 0ON,253-439-2978,antcarter2@ahlers.com,68000
C041963,L,Ahluwalia Contracts (india) Ltd.,9954 Mayland Dr.,Fiona,Hubbert,Lower Darwen,BB38RC,125-343-9488,f.hubbert@allknt.com,1030000
C024911,M,Ahluwalia Mining Ltd.,PO Box 641570,Gertrude,Powell,Radley,OX14 6HY,253-439-5436,g_powell@allmnnklt.com,190000
C037988,L,Ahmadpur Katwa Railway Co. Ltd.,18582 Teller Ave.,Jennifer,Knott,Wadsley Bridge,S57AM,177-363-1621,j_knott5@amtprk.com,21000
C039064,L,Ahmedabad Advance Mills Ltd.,111 Wall St.,Michael,Parkes,Salhouse,nr13 4sh,425-343-7400,michael.parkes@ahm.com,380000
C028908,N,Ahmedabad District Co-op. Milk Producers' Union Ltd.,3800 Citibank Center,Lesley,Swift,Down Field,CB7-4SP,142-537-6623,lswift@amtpttstrktk.com,73000
C026973,H,Ahmedabad Gases Ltd.,250 West St.,Carol,Bloor,Chesham,HP5 4MT,142-537-6625,carbloor@ahm.com,52000000
C012834,N,Ahmedabad International Diamond Bourse Ltd.,1701 N. Senate Blvd.,June,Baxter,Marshalsea,DT6 0QB,171-456-9313,,63000
C010770,N,Ahmedabad Jubilee Mills Ltd.,130 MacDonell St.,Zarine,Katrak,Tacolneston,NR169RD,171-456-9314,z_katrak4@ahmedabadjub.com,5700
C028993,H,Ahmedabad Kaiser-i-hind Mills Co. Ltd.,2200 1st Ave. South,Keith,Regan,West Newton,PE31 3OW,180-093-7135,,9600
C013489,L,Ahmedabad Manufacturing & Calico Prtg. Co. Ltd.,370 17th St.,Jill,Smart,Holtye Common,TN8 6GP,714-338-7718,jill.smart@ahmedabadman.com,880000
C022939,H,Ahmedabad Mercantile Cooperative Bank Ltd.,10304 Spotsylvania Ave.,Clive,Driscoll,Toseland,PE19 6FJ,194-925-2404,c.driscoll8@ahmedabadmer.com,52000
C014336,N,Ahmedabad New Cotton Mills Co. Ltd. [merged],201 E. Colfax Ave.,Walter,Meredith,Fifehead Neville,dt10 5tm,949-252-4173,wmeredith@amt.com,130000
C045639,N,Ahmedabad Ring Road Infrastructure Ltd.,P. O. Box 805379,Peggy,Fisher,Marcham,ox13 0au,171-495-7527,p_fisher@amtptr.com,4400
C010129,N,Ahmedabad Steelcraft Ltd.,8601 Dunwoody Place,Jasbir,Kalsi,Craignavie,FK215CJ,180-054-8322,,3400
C048203,L,Ahmedabad Stock Exchange Ltd.,Postbox 324 Sentrum,Wahid,Iqbal,Olney,nn12 5tk,194-925-2406,w_iqbal@ahmedabadsto.com,10900000
C021863,H,Ahmedabad Victoria Iron Works Co. Ltd.,7171 Forest Lane,Karl,Mitchell,Nefyn,ll536rg,194-925-2403,,9000
C037806,N,Ahmedabad-vadodara Expressway Co. Ltd.,245 Perimeter Center Pkwy,Margaret,Jeffs,Broad Clyst,EX51UP,120-654-5500,margaret.jeffs@ahmedabadvad.com,0
C010070,M,Ahmednagar Forgings Ltd.,D213-151 Frobisher Drive,Arnold,Clark,Hemsworth,wf93ic,206-545-5000,,54000
C039574,N,Ahold Czech Republic a.s.,Hatfield Business Park,Suzanne,Lewis,Peatling Magna,LE8 7ON,120-692-5048,,990000
C047016,N,Ahold España,4311 Jamboree Rd,Alan,Warbrick,Lymbridge Green,tn255tj,142-537-6475,ala_warbrick@ahltspn.com,15000
C008899,N,"Ahold USA, Inc.",PO Box 16512,Bruce,Shaw,Pant,SY10 0EA,206-545-6451,b_shaw2@aholdu.com,8900000
C007161,M,AHPC,909 Fannin St.,James,Bills,Woodhouse,s13 9xw,120-654-5322,jamesbills6@ahp.com,420000
C006971,L,Ahrens & Bimboese GmbH,Postbus 23456,Brett,Reddall,West Burton,DL8 8JR,142-537-6479,brett.reddall6@ahrensbimboe.com,4800
C031213,L,Ahura Welding Electrode Mfrs. Ltd.,PO Box 9126,Anne,Robinson,Balgray,dd4 0rf,425-941-1321,,2900
C021356,N,AIB Group,Expense Payables,Alan,Williams,Lopen,ta13 3an,120-692-5042,awilliams@apk.com,10200
C001527,N,Aico Finance Ltd.,120 East Kensinger Dr.,Tina,Bolton,Thornyhill,AB305QD,120-692-5123,tin_bolton@akf.com,68000000
C015675,N,AIFE,One Cabot Square,John,Mcgann,Booley,SY4-1VG,120-654-5349,johmcgann9@aife.com,36000
C002795,N,AIG Accident & Health,8 Whiteman Street,Pamela,Deakin,Dyffryn Castell,SY23 8EA,120-654-5568,,590000
C001510,H,AIG Annuity Insurance Company,"D&A Campus, Aston Cross Business Park",Gerardo,Melillo,Endmoor,la86lh,120-692-4071,g_melillo@aigannuityin.com,6300
C028143,N,AIG Funding Inc.,PO Box 44440,Daxa,Surti,Glenlair,DG7 5ZF,120-654-5521,dax.surti2@aigfun.com,570000
C014245,N,AIG Inc.,"A/5 - Longview Road, Clase",Ranjana,Pal,Milborne Wick,DT9 7SI,120-654-5343,ranpal@aiginc.com,5000
C050511,M,"AIG Marketing, Inc.",Two Hilton Ct.,Donald,Chandler,Reeth,DL11-6BK,142-537-6458,,12000000
C049672,H,AIG México,PO Box 9217,William,Davies,Walcote,le17 5rs,120-654-5512,w_davies@aigméxico.com,800000
C008542,N,AIG Privat Bank AG,32 Old Slip,Christopher,Phillpotts,Dunham,NG22 9CB,206-545-3123,c_phillpotts@akprftpnkk.com,71000
C037672,N,"AIG Retirement Services, Inc.",P.O. Box 660660,Michael,Bennett,Musdale,pa34 4ks,142-537-6524,m_bennett@aigret.com,94000000
C048461,H,AIG SunAmerica Inc.,34705 W. 12 Mile Road,David,Lupino,Newchurch,NP6 4OB,425-376-4792,dlupino3@aigsunameric.com,50000
C003199,N,AIG VALIC,1001 Washington Street,Mark,Hudson,Randwick,GL62BH,206-545-6098,marhudson@aigval.com,7000000
C034081,L,Aim Capfin Services Ltd.,1277 Deming Way,Sandra,Mcbeth,Drygrange,TD6 1XJ,160-727-5009,san_mcbeth@aimcapfinser.com,1000
C025226,N,AIM Inc.,1001 International Blvd,Kulvinder,Sandhu,Frimley,GU16 7HT,120-692-5036,kulvinder.sandhu0@aiminc.com,8400000
C017085,L,AIM Management Group Inc.,7037 Old Madison Pike,Paul,Smith,Hope Bowdler,SY6 7MV,120-654-5333,,540000
C021725,L,AiM&M,PO Box 7013,Sarah,Ingleston,Topsham Bridge,TQ7 3LF,120-654-5548,sar_ingleston@aimm.com,11000
C018820,N,AIMCO,"2000, 400 - 3rd Ave. SW",Susan,Bentley,Falla,td8 7nk,206-545-3066,,6400000
C012682,H,Aimco Pesticides Ltd.,15101 N Scottsdale Rd,Jacqueline,Hawkins,Kingsley,GU35 8HT,120-692-5206,,106000
C045865,L,Aimee Sandwiches,26025 Mureau Rd.,James,Carroll,Linhead,ab45 3sh,206-675-3986,jamescarroll0@aim.com,107000000
C043553,N,Aimil Ltd.,PO Box 7202,Joanne,Ledwidge,Burghfield,rg31 8sa,425-376-9315,joanneledwidge@amllt.com,4200000
C049395,H,Aimwel Investment Pvt. Ltd.,Disney Worldwide Shared Services,Andrew,Bygate,Inverebrie,ab412je,120-667-5384,,7100000
C010443,N,Aioi Insurance,3333 Warrenville Road,Clive,Chalk,West Tarbert,pa29 9cy,142-571-2426,,10200000
C021325,H,Aioli Cafe De La Presse,P.O. Box 12542,Sandra,Smith,Glen Auldyn,IM7 2GQ,206-925-2155,s_smith1@alk.com,200
C025084,N,Air Canada,5330 E. 31st Street,Tracy,Scarborough,Tealby,LN8-6FG,120-692-5041,t.scarborough@arknt.com,3400
C006398,M,Air Canada Technical Services,4 Embarcadero Ctr Ste 3000,Anthony,Wells,Plas Gogerddan,SY23 0QD,120-692-5077,,4000000
C012305,N,Air Combat Command,8585 N. Stemmons Fwy.,Paul,Humphreys,Rosedale Abbey,yo181pr,425-376-7180,pauhumphreys@aircom.com,10400000
C030636,M,Air Conditioning Corpn. Ltd.,645 S Grant Ave,Norman,Clark,Netherhampton,sp2 7tw,120-654-5581,,17000
C003710,L,Air Control & Chemical Engg. Co. Ltd.,5550 W. Touhy Ave.,Peter,Palmer,Broadwell,cv233wd,120-654-5315,ppalmer@aircontrolch.com,550000
C033807,H,Air Force Communications Agency,PO Box 725,Wendy,Woodward,Buildwas,tf82ev,120-654-5515,w_woodward@air.com,3600000
C046073,H,Air Force Departmental Publishing Office,P.O. Box 840769,Stuart,Lamb,Brightwalton,rg20 5ww,142-537-6471,s_lamb@airforcedepa.com,910000
C047396,N,Air Force Small Business Programs Office,1 Upper Pond Rd.,Celia,Wall,Auchendolly,DG7 2FM,142-537-6680,celwall@airforcesmal.com,10700
C028006,H,Air India Air Transport Services Ltd.,83 S. King St.,Paul,Cooper,Great Chesterford,cb107pg,425-376-4569,,800000
C018448,L,Air India Charters Ltd.,P.O. Box 477,Malcolm,Shepherd,Souldern,OX6 1US,206-545-5777,malcolm_shepherd@arntxrtrslt.com,320000
C042301,N,Air India Engg. Services Ltd.,PO Box 64395,Robert,Mansfield,Riggend,ml6 9an,142-537-6648,,660000
C035649,N,Air India Ltd.,18101 Von Karman Ave.,Simon,Edkins,Whitchurch,BS14-4JJ,142-537-6666,sim.edkins5@airindialtd.com,10000
C031293,N,Air Kerala International Services Ltd.,2401 Colorado Ave.,Johal,Shawinda,Kettering,NN16 0ON,120-667-5356,,380000
C031237,N,Air Link India Ltd.,12760 High Bluff Dr.,John,Davies,Godmanstone,DT2 2UZ,120-654-5327,j.davies1@airlin.com,98000000
C035276,H,Air Liquide America Corporation,101 E. Fifth Street,Martin,Langley,Stapleford Abbotts,RM4 9QX,142-537-6473,martinlangley@air.com,1300000
C023587,H,Air Liquide Electronics System,P.O. Box 85109,Daljit,Kaur,Ranworth,NR13 7BN,120-654-5517,,4300
C022276,M,Air Mobility Command,75 Sam Fonzo Dr.,Roger,Ling,Port Ellen,pa42 9lv,120-692-5132,r_ling@airmobilityc.com,79000
C045198,H,Air New Zealand,Dubai Media City,Teresa,Day,Quatford,WV15 2EA,120-654-5311,tday@airnew.com,66000
C036040,N,"Air Products and Chemicals, Inc.",SE-839 87,Gabrielle,Watts,Ledston,wf102ad,120-654-5617,g.watts5@airpro.com,800000
C007066,N,Air Survey Co. Of India Ltd.,1301 Central St.,James,Reynolds,Garnswllt,SA183CH,150-337-3817,jamesreynolds@airsurveycoo.com,2000000
C038322,N,Air University,Carretera 176 Km 1.2,Andrew,Sumner,Rhyd Y Clafdy,ll532ak,180-129-3188,asumner@arnfrst.com,107000
C010890,M,Air Wisconsin,P.O. Box 8085,Michael,Bradley,Raxton,AB417RZ,180-129-3382,,8100
C002486,H,Aira Investment & Trdg. Co. Ltd.,PO Box 7948,John,Williams,Wester Ord,AB32 8OA,801-293-2567,j_williams3@airain.com,65000000
C038677,L,Airads Ltd.,Travelscape/Expedia,Wilfred,Jones,Penpillick,pl244cq,180-129-3388,,7900
C012554,M,"Airborne, Inc.",1015 3rd Ave.,Mohmmed,Salim,Dalavich,PA35 4EK,180-129-3380,mohsalim@airbor.com,780000
C033059,N,Airbus,PO Box 1678,Frank,Allard,Croft,pe24 9dq,180-129-3383,f_allard@arp.com,6000000
C017775,N,Aircast Inc.,Wira House,Yvonne,Allen,Portnacroish,PA383MN,180-131-3221,,900000
C019784,H,Aircel Cellular Ltd.,PO Box 4326,Arthur,Sykes,Branault,PH36 3QT,140-865-4727,arthur_sykes9@aircelcellul.com,600000
C039778,N,Aircel Ltd.,28100 Cabot Drive,Michelle,Daykin,Harleston,IP200NM,140-891-9036,m_daykin@air.com,10900
C000030,N,Aircommand Airtechnics Ltd.,DIT Financial Management,John,Hewston,Holywell,BN20 7MQ,140-865-4731,,57000000
C008153,N,Aircommand India Ltd.,1790 Kirby Pkwy.,John,Davies,St Levan,TR19 8TR,140-865-4726,jdavies@air.com,510000
C015151,N,Aircommand International Ltd.,PO Support,Suzanne,Proudley,Wallasey,ch440kq,140-891-9031,suzproudley@arkmnt.com,10700000
C025977,N,Aircraft Fueling Systems,Airport Building 119,Aaron,Patterson,Carey,HR2 6DC,150-332-1700,a.patterson3@arkrftflnkss.com,4900000
C025534,L,"Airgas, Inc.",FedEx Express Vendors Services,Kathleen,Mason,London,EC50 1VQ,150-332-1635,,107000000
C017572,H,Air-india Charters Ltd.,100 Orchard Street,Clive,James,Charlton On Otmoor,OX5 0RT,197-132-1789,clijames@arntxrtrslt.com,5000
C009476,N,Airline Allied Services Ltd.,250 Yonge Street,Mandy,Turner,Leyburn,dl8 0ch,971-321-7346,,8600
C002873,N,Airline Financial Support Services (india) Ltd. [merged],Millhouse Lane,Hayley,Meeson Bisseker,Addlestone,KT15 6HA,150-332-1779,h_meeson bisseker@airlinefinan.com,9400
C007483,N,Airline Tariff Corporation,PO Box 45,Victor,Singleton,Haxby,YO32-5MU,197-132-1635,,2400
C001766,N,Airlines Reporting Corp.,8435 Stemmons Freeway,Hazel,Whiston,Welham,DN22-0UX,197-132-1644,,1000000
C048015,N,Airlines Reporting Corporation,IT-Procurement,Joyce,Baker,Costock,LE12 4PR,197-132-1602,,53000000
C042088,N,Airlinks Cargo Pvt. Ltd.,P. O. Box 7036,Carole,Heritage,Achnasaul,ph34 6vr,197-132-1779,,88000
C033884,N,Airnet Systems,PO Box 2994,Stephen,Taylor,South Chard,ta205xt,197-132-1638,,5200000
C034890,L,Airports Authority Of India,2150 N. 1st St.,Karen,Gittus,Rettendon,CM3 5AQ,150-945-8271,karengittus@air.com,2500
C030430,N,AIRTEL,P.O. Box 848102,Anthony,Loughton,Cantley,DN3-0EN,141-457-7741,a.loughton@airtel.com,21000000
C015505,L,Airtravel Enterprises India Ltd.,Chemical Division,David,Wills,Innerleven,KY8 7RO,141-435-9390,dwills8@air.com,4600
C024704,N,airwave mm02 ltd,IM Invoicing Processing Center,Carl,Scaysbrook,Hazelhead,ab10kq,141-457-7336,cscaysbrook@arfmlt.com,8400
C042153,N,"Airxcel, Inc.",Corporate Headquarters,Eric,Fantozzi,Woodhead,ab539ua,141-457-7732,,5200000
C017985,H,AIS Consulting,Fiscal Accounting,Trevor,Ratcliffe,Amesbury,SP4 6WF,141-435-9371,tratcliffe@asknsl.com,73000
C019185,N,Aishu Fincorp Ltd.,Accounts Payable,Neil,Egginton,Worlaby,DN20 4AM,714-373-8300,,5000000
C006886,M,Aishwarya Coated Boards Ltd.,4747 N. Channel Ave.,Eric,Conolly,Prestwold,LE12 1CY,171-437-3830,,4100000
C012617,M,Aishwarya Telecom Ltd.,Wenlock Way,Dawn,Carman,Wadenhoe,PE8 4DS,171-437-2378,,650000
C027955,H,Aishwarya Textiles Ltd.,304 Hudson St,Glenda,Stanton,Tuddenham,ip6 7eo,171-479-9523,gle_stanton6@aishwa.com,10400000
C041372,H,AIT,3001 Summer St.,Mark,Jones,Oulton,NR32 5JI,714-799-5012,,62000
C048462,N,AITC,4246 S. Riverboat Rd.,Stephen,Ricketts,Gledhow,LS8 6PW,714-372-3789,sricketts@aitc.com,64000
C035051,H,Aiwo Ltd.,GPO Box 2072MM,John,Long,Camerton,BA3 6IR,141-592-9613,johlong7@aiwoltd.com,1500000
C002259,N,Ajanta Auto Inds. Pvt. Ltd. [merged],Capital House 2,Anthony,O neill,South Upper Barrack,AB41-9DI,141-592-8070,a_o neill7@ajnttn.com,560000
C022914,L,Ajanta Commerce Ltd.,"Sel GE 25, INRF5, c/o 4th floor,Emco hou",Ramanlal,Surti,Blaina,NP3-7ZJ,142-594-5512,ramsurti8@ajanta.com,89000000
C000192,L,Ajanta India Ltd.,"Plot 22B, Sector 18",Oswald,Tubbs,Roughton,WV15 1QR,142-594-5524,,500
C028274,L,Ajanta Manufacturing Ltd.,Aviation House,Valerie,Andrews,West Alvington,TQ7 8BS,142-594-5518,v.andrews7@ajantamanufa.com,5600000
C050326,N,Ajanta Mercantile Ltd.,Dovecote House,Brenda,Aston,Northiam,TN31 7FQ,142-594-5511,,24000
C002579,N,Ajanta Offset & Packagings Ltd.,One Research Circle,Peter,Barnes,Ardindrean,IV23 6UY,165-043-2473,p.barnes5@ajantaoffset.com,3500000
C014907,H,Ajanta Paper & General Products Ltd.,P. O. Box 2991,Darren,Hassall,East Boldre,SO42 1SW,165-043-2389,dhassall5@ajntpprjnrlp.com,9000000
C004878,H,Ajanta Pharma Ltd.,540 West Northwest Highway,Melanie,Bache,Bosavern,tr19 1oh,151-072-3458,m_bache@ajntfrmlt.com,81000000
C042040,H,Ajanta Soya Ltd.,P.O. Box 222,Janice,Baynham,Bridgend,ca115zg,165-043-2343,,1080000
C022574,H,Ajanta Spinning & Wvg. Co. Ltd.,P.O. Box 222,Roy,Babb,Shankend,TD9 8LD,165-043-2797,,10400
C013498,M,Ajanta Textiles Ltd.,14000 Horizon Way,Jill,Scammell,Upham,ex17 2zi,165-043-2868,,100
C012060,N,Ajanta Tubes Ltd.,Fairfax House,Angela,Davis,Boltongate,CA5-5BK,165-043-2486,,8400000
C006280,N,Ajay Bio-tech (india) Ltd.,"Plot 22B, Sector 18",Brian,Egan,Fortuneswell,DT51JO,165-043-2361,bri_egan5@ajaybiotechi.com,81000000
C032220,L,Ajay Electrical Inds. Ltd.,10431 Wateridge Circle,Geoffrey,Hackett,Blacon,CH1 5UV,165-043-2303,geohackett@ajlktrklntsl.com,58000000
C045515,N,Ajay Enterprises Ltd.,40 Lime Street,Mervyn,Cato,Felbridge,rh197so,165-043-2821,mcato@ajayen.com,41000000
C041290,N,Ajay Home Products Ltd.,500 W. 5th St.,Sim,Towner,Blashford,BH24 0LW,165-043-2498,,2500000
C009894,M,Ajay Investment Enterprise Ltd.,55 Technology Way,Terence,Whitcombe,Pontlliw,SA44NY,165-043-2746,t_whitcombe7@ajn.com,7500000
C004836,N,Ajay Multi Projects Ltd.,3901 Stonecroft Blvd.,William,Davies,Shaw,RG14-3DQ,165-043-2193,,40000
C028239,H,Ajay Textiles Inds. Pvt. Ltd.,7565 Irvine Center Dr.,Pamela,Ballone,St Breock,PL27 5CK,130-532-8119,pamela_ballone@ajtkst.com,26000000
C022293,L,Ajcon Commodity Brokers Ltd.,66 Perimeter Center East,Ross,Wheeler,Walker s Green,HR1 0RO,165-043-2236,ros_wheeler@ajconc.com,1000000
