Customer Id,Forename,Surname,Age,Income,Debt,Creditscore,Company Name,Addressline,City,Postcode,Phone,Additional Information
C015577,Jubilee,Bhogal,24-Feb-67,4816,,,Anuroop Auto Pvt. Ltd.,Bundesplatz 15,Wishaw,ML2 0BJ,124-842-4428,jbhogal@anuroopautop.com
C015587,Nancy,Collins,27-Sep-96,0,5.29,1,A I S Glass Solutions Ltd.,301 N Walnut St,East Hatley,sg192ct,313-555-3641,nancy.collins@ais.com
C015593,James,Begley,27-Feb-97,2832,,,Amrut Distilleries Ltd.,2 rue de la Gare,Withersdale Street,IP20-9YS,171-665-1632,
C015595,Terrance,Bullock,24-Mar-99,351,,,Agrawal Oil Extractions Ltd.,3172 Porter Dr.,High Green,S30 2NG,180-556-4630,
C015632,Glenys,Summers,27-Sep-92,0,0.67,0,ACS State Healthcare LLC,144 Mildenhall Road,Greenholme,CA10 5SD,014-101-7800,glenys_summers@acssta.com
C015659,Marsha,Lloyd,06-Jun-89,3699,,,Apex Intertech Ltd.,Kerpelystra�e 199,Holbeach,PE12 2FS,167-837-5130,marsha_lloyd@apexintertec.com
C015669,Harbhajan,Kaur,15-Dec-59,515,,,A B G Infralogistics Ltd.,PO Box 422,Market Deeping,pe66dj,440-171-2903,harbhajan.kaur1@abginfralogi.com
C015675,John,Mcgann,01-Apr-54,3914,,,AIFE,One Cabot Square,Booley,SY4-1VG,120-654-5349,johmcgann9@aife.com
C015682,Michael,Killarney,27-Mar-59,3244,,,Ansal Properties & Infrastructure Ltd.,4880 Cox Rd.,Singleton,FY6 6PR,121-024-2227,michael.killarney7@ans.com
C015711,Kalvinder,Dosanj,27-Sep-93,4,0.71,1,Adesh International Pvt. Ltd.,8219 Leesburg Pike,Enville,DY77WI,141-421-2101,
C015715,Kevin,Malin,15-May-74,949,,,Asian Flora Ltd.,Poststrasse 6,Draughton,NN6 1JI,668-700-0000,kmalin@asianfloralt.com
C015745,Roderick,Blunt,16-Jan-74,231,,,Amphetronix Ltd.,Credi Paris,Lydford,EX20 8VH,949-472-2531,roderick_blunt@amphet.com
C015756,Lesley,Lee,04-Jul-94,912,,,7seas Technologies Ltd.,1812 Newport Gap Pike,Hole Park,TN17 4NG,018-374-2802,
C015766,Hazel,Prodger,27-Sep-83,0,6.5,0,A Infrastructure Ltd.,High Cross,Fifield,OX7 0YD,440-179-3489,
C015774,Natalie,Evans,06-Sep-75,1389,,,AF Kelly & Associates,Technology Asset Services,Mugeary,iv512vs,650-574-4000,nat.evans@afkell.com
C015777,Philip,Lee,02-Nov-00,2647,,,Ador Finance Ltd. [merged],800 Metro Center Blvd,Steeple,BH20 9RD,141-553-7488,
C015800,Hardeep,Gakhal,04-Mar-96,1013,,,Advanced Sterilization Products,1800 F Street NW,Remenham,rg98jy,191-331-9123,hargakhal@advanc.com
C015809,Mark,Hudson,27-Sep-89,0,3.04,1,A T E Enterprises Pvt. Ltd.,401 N Last Chance Gulch St,Allerthorpe,YO4 9BX,480-555-2581,m_hudson@atntrprsspft.com
C015820,Carol,Inman,13-Aug-56,4799,,,Allied Nippon Ltd.,C/O Accenture,Pitfichie,ab51 1kw,180-132-6554,c_inman@all.com
C015824,Elaine,Zbrozyna,16-Jan-86,977,,,Alps Energy Pvt. Ltd.,P O Box 64526,Peasedown St John,ba21zz,194-922-2800,
C015831,Ernest,Jones,27-Sep-76,0,2.25,0,A M L Steel Ltd.,Wavell House,Llandderfel,ll23 8rg,001-482-4146,e_jones@aml.com
C015853,Martyn,Richmond,02-Aug-93,1792,,,Amrut Credit Corpn. (india) Ltd.,Administration,Lympne,CT21 9EK,163-061-7779,m_richmond@amrutcreditc.com
C015868,Robert,Powell,11-Feb-96,2556,,,Apte Amalgamations Ltd.,1079 Commonwealth Ave Apt 530,Whitewreath,IV30 8CP,678-474-2000,robert_powell7@apt.com
C015884,Helen,Crutchley,17-Jun-69,936,,,Amdocs Limited,Crediteurenadministratie,Napton On The Hill,CV23 3AO,181-887-1168,hcrutchley@amdocs.com
C015886,Baliharo,Kaur,21-Oct-63,4681,,,Alaknanda Hydro Power Co. Ltd.,1111 Polaris Pkwy.,Hounsdown,SO40 2WV,151-076-8729,bal_kaur@alknnt.com
C015897,Anthony,Milton,17-Aug-67,4119,,,Asian Electronics Ltd.,R�tistrasse 12,Keith,AB55 2DY,787-758-7400,antmilton6@asiane.com
C015921,Steven,Dexter,04-Jul-83,2734,,,Apollo Tyres Ltd.,6100 Route Transcanadienne,West Looe,PL138MY,140-467-6431,ste_dexter7@apltrslt.com
C015943,Ian,Macdonald Lord,09-Jan-75,3780,,,AETC,6373 San Ignacio Avenue,Mill End,SG9 2VA,141-590-8718,
C015949,Brian,Dawes,22-Aug-55,3206,,,Appease Investments & Finance Ltd.,Suki-Str. 1,Upton Warren,b615xz,140-423-9775,
C015983,Eileen,Simpson,22-Dec-82,4142,,,Arrow Webtex Ltd. [merged],12225 Stephen Rd.,Thrybergh,s65 2kw,133-674-1703,
C015985,Gemma,Quinn,27-Sep-71,0,10.5,7,A C E Diagnostics & Biotech Ltd.,120 Leman St,Swannington,NR9 0SY,469-555-2647,g.quinn1@aktnst.com
C016015,Michael,Jones,19-Jul-55,791,,,Alacrity Electronics Ltd.,101 N. Sepulveda Blvd.,Arkleby,CA5 5ZZ,141-522-2804,
C016067,David,Fox,10-Jan-71,4886,,,Amco Saft India Ltd.,6855 Red Rd.,Falkirk,FK1 0KN,141-566-7091,
C016078,Robert,Lees,09-Jul-55,765,,,Asahi Alpha Ltd.,721 Cliff Dr,Mickletown,ls266ar,197-145-3663,r.lees5@asahia.com
C016106,James,Greenhalgh,08-Aug-65,749,,,Anubis,30/F One Exchange Square,Scousburgh,ze2 5fh,121-082-1410,
C016121,Lorraine,Jones,09-Feb-76,718,,,"Affiliated Computer Systems, Inc.",515 N State St.,Reisgill,KW3 1SW,121-367-3804,l_jones9@affili.com
C016133,Neil,Gibson,27-Apr-76,1723,,,Ampoules & Vials Mfg. Co. Ltd.,2nd Floor,Cornhill On Tweed,TD12-4FI,185-849-2671,n_gibson9@ampoul.com
C016140,Glenn,Wilson,27-Sep-98,400,9.5,0,A T L Textile Processors Ltd.,Corsley Heath,Hanley William,wr15 1of,251-555-3747,glewilson1@atl.com
C016148,Maureen,Canton,11-Jan-99,1977,,,Arasan Vinayan Technology Pvt. Ltd.,Pillory House,Leys,AB34 2IQ,901-434-8983,m_canton2@ara.com
C016193,William,Mcparland,27-Sep-82,1000,5,6,A P M Industries Ltd.,4551 New Linden Hill Rd,Briantspuddle,dt2 3co,000-000-1908,
C016196,Julie,Sjoerdsma,27-Sep-99,3000,11,11,AARP,Livingstone House,Tirril,CA10 9TP,440-207-6614,julie.sjoerdsma@aarp.com
C016203,Raymond,Morgan,02-Feb-90,4850,,,AMC Entertainment Inc.,Kingsclere Road,London,WC1R 0CT,141-566-7159,
C016217,Mark,Chamberlain,27-May-61,2304,,,Amalgamations Repco Ltd.,150 California St,Penrherber,SA38 6EP,171-425-7515,mar_chamberlain1@amalga.com
C016220,Gillian,Wyatt,27-Sep-60,0,8.5,3,A D Hydro Power Ltd.,1321 VASSAR ST,Brundish,IP13 1AK,302-555-2727,gilwyatt@adhydr.com
C016261,Martine,Richardson,27-Sep-89,7,5.125,2,Acme Hotels & Hospitality Pvt. Ltd.,Lloyds Building,Frith,ME13 2SS,015-102-1352,m.richardson@akmtls.com
C016286,Gordon,Hedges,22-Aug-67,4778,,,Advanta Business Services Corp,Rennweg 97-99,Dounie,IV19-3ZJ,131-224-3476,gor_hedges@atfntp.com
C016323,Harold,Frankham,28-Jul-85,2692,,,Anmol Biscuits Pvt. Ltd.,Postbus 41920,South Chard,ta207zj,181-859-4515,h_frankham4@anmolbiscuit.com
C016333,Simon,Vickers,17-Jan-67,1575,,,Aracruz Celulose,Av. Alberto Borges y Francisco Orellana,Collingbourne Ducis,sn82ix,901-434-6622,sim_vickers@ark.com
C016363,Sarah,Salt,10-Jan-86,2357,,,America-Evolved LLC,160 South Industrial Blvd,Yeadon,LS19 7LF,180-595-5105,s_salt@americaevolv.com
C016380,Leigh,Holding,27-Sep-86,41,3.085,2,Accuride Corporation,Carnegie Road,Nash,SY84IH,018-725-4446,leiholding@accuridecorp.com
C016381,Julie,Brown,27-Sep-77,0,0.5,0,A K Capital Markets Ltd.,29 Hill Rd,Strathmiglo,KY14-5PA,019-193-6638,j.brown@akcapi.com
C016384,Janet,Vaughan,15-Sep-92,471,,,ANECON Software Design und Ber,1 Edwards Way,South Petherwin,pl155ce,120-153-3634,
C016388,Jason,Davies,27-Sep-89,0,5,0,Aareal Bank AG,1615 MCKINLEY AVE,Uags,IV54 8KM,512-555-2235,jdavies@aar.com
C016413,Veronica,Broderick,05-Nov-86,2241,,,Ashok Plywood Pvt. Ltd.,97 Darling Ave.,Fidden,PA66 6MH,190-830-6768,
C016430,Olwyn,Friesner,25-Oct-91,4519,,,Alias Wavefront,127 Public Square,Liston,co109jw,194-983-8160,
C016431,Joan,Morris,13-Jul-53,3613,,,Asian Hotels Ltd.,2711 N. Haskell Ave.,Partick,G11 2JK,551-121-8552,joamorris2@asn.com
C016439,Susan,Lucas,18-Jul-95,2359,,,Amadeus,One Tenth Street,Long Melford,CO10 4XX,171-467-1728,s_lucas5@ama.com
C016447,Peter,Hodgson,18-Nov-73,4616,,,AMERCO,15 bd Ch de Gaulle,Skirza,KW1-2LR,818-225-3000,peter_hodgson0@amrk.com
C016450,Ann,Brown,05-Jul-00,4546,,,Arhant Suedes Ltd.,Les Mercuriales,Croalchapel,DG3 7KX,197-250-7369,
C016458,David,Barley,27-Sep-90,713,1.585,12,A F L Infotech Ltd. [merged],The Science Park,Newton,IV1-3JF,612-555-3001,
C016463,Catherine,Harris,10-Nov-86,3808,,,Aseem Global Ltd.,53 New Broad Street,Cairnryan,dg94nc,178-146-6405,
C016481,Sylvia,Smith,27-Sep-76,837,10,0,A T K Aerospace Co Inc.,"7th Floor, NLA Tower",Queslett,b448tm,014-862-6362,ssmith@atkaerospace.com
C016485,Derek,Heath,01-Mar-80,3158,,,Anil Locks Ltd.,Postbus 70053,Ringsfield Corner,nr342oc,132-372-0271,d_heath9@anillo.com
C016491,Jane,Bateman,12-May-83,1070,,,"Arihant Capital Markets Ltd. (duplicate Name, West Bengal)",Crown house,Lowick,LA12 1OM,197-246-5417,j_bateman7@arihantcapit.com
C016526,Aneurin,Powell,21-Mar-92,634,,,Alfa Ica (india) Ltd.,Office of the State Comptroller,Cotteridge,B30 2IO,949-833-4606,a.powell@alfaicaindia.com
C016545,Amrit,Padum,27-Sep-99,375,10.415,0,Addi Industries Ltd.,Postbus 23134,Kingston,EH398DN,188-949-3605,
C016572,Susan,Devey,15-Aug-68,2430,,,Anup Engineering Ltd.,37 Hollands Road,Steventon,rg251sn,404-829-7629,sus.devey@anp.com
C016580,Robert,Morris,27-Sep-94,0,0.79,0,Accenture UK Limited,Knights Court,Pen Y Cae,SA9 1MT,441-509-2631,r_morris@acc.com
C016595,Dorothy,Gannon,27-Sep-79,0,4.415,0,"ADC Telecommunications, Inc.",Postbus 30500,Apse Heath,PO36 9ZX,000-000-0000,
C016597,Paul,Reid,27-Sep-74,47,,,Agroha Fincap Ltd.,12444 Powerscourt Dr Ste 100,Garthbrengy,LD3 3PF,253-439-4766,p_reid@agr.com
C016612,Steven,Woolhouse,27-Sep-82,1270,2.5,7,A/S Dagbladet Politiken,5110 Antoine Dr,Hatch End,HA5 9ZG,440-162-8491,
C016632,Frederick,Gauder,14-Sep-98,1648,,,Alcon Cement Co. Pvt. Ltd.,1251 Avenue of the Americas,Burton,sa739fo,120-637-7599,frederick_gauder@alc.com
C016670,Betty,Marston,24-Jul-58,278,,,Apar Industries Ltd.,Taunusstrasse 44/46,Struy,IV43WC,167-837-5300,b.marston@aparin.com
C016678,Norma,Linsey,13-Jan-78,2652,,,Agilis,26 Sarah Dr.,Llangadfan,SY21-7GD,190-961-8108,nor_linsey@agilis.com
C016686,Laurence,Hadley,17-Oct-90,785,,,Amritlal Chemaux Pvt. Ltd.,Avenue Nestle 55,Wichenford,wr6 4eg,163-052-1400,
C016740,Mark,Ashby,23-May-72,3138,,,Aparna Synthetics Pvt. Ltd.,Sapporobogen 6-8,Kincorth,ab16fx,167-835-7300,marashby@apr.com
C016754,David,Rourke,05-Nov-59,1940,,,Allana Frozen Foods Ltd.,2625 Townsgate Rd.,Inverbroom,IV23 5WV,192-560-3224,drourke@allanafrozen.com
C016786,David,Chadwick,18-Feb-59,936,,,Arris,FDR House,East Oakley,RG23-8IW,147-846-4387,
C016799,Emma,Walker,23-Apr-82,3124,,,AMCOR FLEXIBLES FRANCE,Postbus 5820,Sequer s Bridge,PL21 5EG,130-374-0400,e.walker3@amkrfl.com
C016807,Irene,Biggs,05-Aug-69,955,,,"Allergan, Inc.",909 A St.,Dougarie,KA27 5ZS,161-266-7153,irene_biggs@allerganinc.com
C016808,Madan,Lal,07-May-84,2053,,,Alabama Department of Finance,151 West Esplanade,Glasnacardoch,PH41 0RN,168-192-5594,
C016827,John,Hollands,27-Dec-76,1809,,,Amtek India Ltd.,931 14th St Rm 910,Boat O  Brig,IV32-7ZY,130-333-6548,joh_hollands@amt.com
C016842,Gail,Spawton,27-Sep-99,28,,,"Answerthink, Inc.",547 W. Jackson Suite 900,Yarlington,ba9 7nc,140-782-9283,g.spawton@ans.com
C016848,Elizabeth,Smith,27-Sep-83,610,4.25,2,A P Met Engg. Ltd.,1900 9th Ave,Langton Herring,DT3-7GY,713-555-2665,eli_smith3@apmete.com
C016858,Andrew,Riches,27-Sep-00,40,3,0,Acco Exports Ltd.,"St Georges House, Park Lane",Whitefield,M45 1PH,302-555-2749,
C016906,Marie,Lake,13-May-88,2441,,,Alter Ego Networks Inc.,Postbus 9130,Felindre,SA32-8LI,171-425-6648,m_lake@alteregonetw.com
C016914,Michael,Curry,08-Jan-96,4074,,,Aero Estates & Leasing Co. Ltd.,19001 Crescent Springs Drive,Bugthorpe,YO4 7EH,141-559-7259,mic.curry@arsttslsnkkl.com
C016946,Alan,Turner,13-Jun-82,327,,,Ascent Media,Nampak Center,Dunalastair,ph160fa,130-123-6145,a_turner8@ascent.com
C016954,Samantha,Loader,17-Apr-90,3181,,,Allied Global Finance Ltd.,101 N. Wacker Dr.,Edwardstone,CO10 7XO,141-577-8700,sam_loader@all.com
C016965,Colin,Knott,27-Sep-80,0,4,0,A K G Acoustics (india) Ltd.,303 N F M 620,Moin a choire,PA44 9WW,301-555-3333,cknott@akg.com
C016967,Margaret,James,27-Sep-58,560,4.46,6,A B Mauri India Pvt. Ltd.,St Georges House,Bolton By Bowland,bb74id,240-555-0549,margaret.james@apmrnt.com
C016972,Francis,Geddes,23-Apr-67,4104,,,Alcaste India Ltd.,Houston Tower,Spalefield,KY10 1AA,120-637-7482,
C017005,Adrian,Newman,27-Sep-97,0,11.045,0,Aarti Drugs Ltd.,254 Stevens DR,Fearnan,PH15 0AQ,415-555-1239,adrnewman1@aartid.com
C017006,Ken,Jackson,09-Jul-58,2083,,,Arcuttipore Tea Co. Ltd.,4400 Prime Pkwy.,London,SE9 6WJ,140-464-8528,
C017038,Carole,Smith,14-May-95,4697,,,Akin Chemicals Pvt. Ltd.,Liffey Park Technology Campus,Fuller s Moor,CH3 9CW,151-076-8784,car.smith2@aknxmk.com
C017043,Paul,Johnson,07-Dec-51,2311,,,Ashim Investment Co. Ltd. [merged],PO Box 159,Spurstow,CW6 9MJ,181-398-7193,pjohnson@axmnfs.com
C017078,Leigh,Shephard,02-Aug-60,270,,,Ascu Arch Timber Protection Ltd.,7925 Westpark Dr,Parkhill,ph105nq,170-397-4794,l_shephard@askrxtmprprt.com
C017085,Paul,Smith,13-Jun-99,1444,,,AIM Management Group Inc.,7037 Old Madison Pike,Hope Bowdler,SY6 7MV,120-654-5333,
C017171,Wendy,Liddiard,07-Mar-98,1595,,,Asansol Bottling & Packaging Co. Pvt. Ltd.,Av. Ocampo no. 250 Pte Piso 5,Newgale,SA62 7DU,197-275-1415,w.liddiard@asansolbottl.com
C017176,Brian,Clemson,04-Jul-70,2803,,,Akzo Nobel Energy B.V.,582 Market St.,Gleadsmoss,SK118NV,192-573-8565,briclemson@akzonobelene.com
C017219,Linda,Hickling,12-Sep-97,666,,,Asian Fertilizers Ltd.,Heltorfer Stra�e 1,Thurlton,NR14 6SK,541-143-4140,
C017262,Mr,Heames,15-Feb-55,4006,,,Amtech Electronics (india) Ltd.,bd du Roi Albert II 27,Dalganachan,kw12 5zf,130-378-2350,
C017263,Daljit,Kaur,17-May-55,1641,,,Aspee Plant Protection Appliances Pvt. Ltd.,1901 Eastpoint Pkwy.,Little Hormead,SG9 8AN,550-800-9709,
C017295,Dianne,Mooy,27-Sep-94,0,0,11,Accident Fund Insurance Company of America,Cornhill House,Little Broughton,CA13 2RU,019-354-6246,
C017322,Vayu,Naidu Banfield,01-May-68,4122,,,Anniversary Investments & Agencies Ltd.,"Via GB Pirelli, 19",Oaken,wv88yl,186-423-9170,v_naidu banfield@anfrsrnfstmn.com
C017351,Catherine,Draper,27-Sep-85,1,14,2,Add Corporation Ltd.,Postbus 5818,Morton,ng257gy,178-640-4168,cat_draper@addcorporati.com
C017407,Tracey,Lockwood,21-May-72,4435,,,Admiral Petroleum Company,430 Rt 1 North,East Blatchington,bn25 1uy,161-227-7813,traceylockwood@admiralpetro.com
C017442,Elizabeth,Thompson,20-Jul-59,361,,,Ask Capital Market Ltd.,8701 N Mo Pac Expy Fl 2,Glenshee,ph11qg,552-733-4810,
C017445,Mary,Denton,27-Sep-96,300,4.79,1,ACMI Corporation,Airedale House,Turgis Green,rg27 9cg,440-208-6959,mdenton@akm.com
C017456,Lakhbir,Pamma,12-Apr-83,2565,,,Arnold Logistics,5 Technology Dr,Hewell Grange,B97-3WD,803-462-8254,lpamma@arnltl.com
C017465,George,Kemshall,24-Sep-97,1523,,,Alliance Fund Services Inc.,10321 West Reno Ave.,Yarrowford,TD7 3TQ,160-232-8278,gkemshall@allian.com
C017516,Terence,Bowen,20-Jun-52,3062,,,20th Century Fox Corpn. (india) Pvt. Ltd.,347 N Last Chance Gulch St,Stoney Stretton,sy57sr,623-555-2515,
C017518,Anna,Ahmed,24-Aug-53,1647,,,Asian Securities S A Ltd.,300 Elliott Ave. W.,Wootton Wawen,B95 0TP,876-936-2702,
C017533,Steven,Molloy,09-May-54,2538,,,Arihant Capital Markets Ltd.,Vantage West,Great Welnetham,IP30 3NJ,197-275-6865,ste.molloy2@arihan.com
C017539,Andrew,Wall,17-Sep-67,3580,,,Asian Consolidated Inds. Ltd.,Koning Albert II laan 30 bt 2,Bardsea,LA12 8VU,113-048-3590,andrew.wall@asianconsoli.com
C017550,Susan,Booth,27-Sep-76,0,0.5,0,"AdForce, Inc.",450 W. Hanes Mill Rd.,Kincardine O neil,AB34 0UG,734-673-6342,sus_booth@adforc.com
C017572,Clive,James,15-May-82,4741,,,Air-india Charters Ltd.,100 Orchard Street,Charlton On Otmoor,OX5 0RT,197-132-1789,clijames@arntxrtrslt.com
C017598,Mohinder,Khela,27-Sep-95,0,0.83,0,A C C Machinery Co. Ltd.,18458 James Couzens Fwy,Street End,po20 3mh,713-555-2793,moh.khela@akmxnrklt.com
C017602,Ian,Grant,20-Dec-91,3413,,,333 TRS/Det 1,S READING RD,Walton On The Hill,KT20 8JO,406-555-3319,ian_grant@trstt.com
C017628,Timothy,Batchelor,27-Sep-85,0,1.75,0,A T E Trading & Mfg. Co. Ltd. [merged],1585 BEACH ST,Greenigo,KW15 8SH,918-555-2769,
C017630,Surinder,Kaur,14-Oct-00,1183,,,Alpha Oxygen Ltd.,"Ashusgade 88, G",Headless Cross,B97 0EQ,171-485-0520,sur_kaur@alphaoxygenl.com
C017631,David,Floyd,01-Feb-86,3002,,,"Armbruster, Koliger, Niegel &",21103 Tamarind Ct,New Gilston,KY8 3FF,177-028-0521,dfloyd1@armbrusterko.com
C017651,Keith,Currier,28-Feb-92,2660,,,Adventnet Development Centre (india) Pvt. Ltd.,Postbus 30008,Cogenhoe,NN7 8TF,185-867-6201,k.currier@adventnetdev.com
C017674,William,Elkin,13-Dec-72,4020,,,Amar Vanijya Ltd.,2182 Dupont Dr,Balderstone,BB2 2VE,602-977-4149,
C017715,Karen,Wolverson,10-Jan-94,764,,,Agrimmcor Ltd.,1405 Xenium Lane North,Youlstone,EX23 6FN,120-662-8607,kar_wolverson6@akrmkrlt.com
C017728,Pardeep,Hothi,27-Sep-94,0,0.75,0,Abhinandan Enterprises Ltd.,1925 Rutland Dr,Carlton,S71 2BX,602-555-3479,
C017733,Leslie,Smith,13-Oct-90,3254,,,Ashirwad Capital Ltd.,8400 Normandale Lake Blvd.,Plastow Green,RG19 3ZW,181-348-3201,l_smith3@ashirw.com
C017747,John,Chadaway,19-Jan-59,4710,,,Aspinwall Investments Ltd. [merged],75 5th St. NW,Auldhouse,G75 7VC,524-291-0000,
C017751,Elaine,Morgan,18-Oct-64,103,,,Arihant Thermoware Ltd.,521 Wall Street,St Michaels,TN305CG,195-442-0346,e.morgan@arihanttherm.com
C017775,Yvonne,Allen,04-Nov-88,48,,,Aircast Inc.,Wira House,Portnacroish,PA383MN,180-131-3221,
C017779,Christopher,Whitehouse,15-Sep-72,3481,,,America Society of Health System Pharmacists,Nasr City - Free Zone,Pen Y Cae Mawr,NP5 1VS,972-526-1567,chrwhitehouse@americ.com
C017788,Terence,Green,07-Mar-77,2126,,,Andhra Ferro Alloys Ltd.,PO Box 860,Mosborough,S19 2BO,151-363-9184,
C017791,Gerald,Green,27-Sep-99,300,2,2,Aare-Tessin AG f�r Elektrizit�t,715 E Lake St,St Nicholas,SA649XO,018-345-0165,gerald_green6@aaretessinag.com
C017815,Philip,Bebb,27-Sep-02,0,7,0,Accenture Austria,NORTH POINT RD and EASTERN AVE,Defford,wr80ax,016-179-4741,
C017901,Derrick,Beddoe,06-Mar-56,1583,,,Afcons Pauling (india) Ltd.,20002 N. 19th Ave.,Slattadale,IV22 8BM,121-367-3790,derbeddoe2@afknsplnkntl.com
C017906,Peter,Flinders,07-Jul-76,3342,,,Alps Spandex India Ltd.,C/o Winterthur Life UK Limited,Drummore,dg90ka,180-884-8570,
C017922,Kundan,Samra,02-Aug-53,4228,,,1st Point Inc.,52963 Outer Dr,Col,HS2-4MN,313-788-7682,kun.samra@1stpointinc.com
C017923,David,Bassett,24-Mar-73,4552,,,Assam Petrochemicals Ltd.,1133 Westchester Ave.,Saundaig,PA77 1ZC,787-725-2511,
C017938,Steven,Bateman,24-Dec-00,3723,,,337 Cars,9616 N Lamar Blvd,Little Stanney,CH2 2KI,441-473-4653,
C017957,Raymond,Gwilt,16-Nov-60,2205,,,Ashika Insurance Broking & Risk Mgmt. Pvt. Ltd.,700 LAWRENCE AVE W SUITE 330,Staddiscombe,pl9 6fs,181-397-9376,
C017971,Robert,Gould,27-Sep-65,0,0,0,Aarvee Denims & Exports Ltd.,1 Bartholomew Lane,Davoch Of Grange,AB55 4KU,019-895-9926,r.gould@aarvee.com
C017973,Frederick,Lloyd,22-Nov-63,1467,,,Apollo Metalex Pvt. Ltd.,CUNO-NIGGL-STR. 3,Netherbrae,AB53 4DW,140-467-6317,flloyd4@apl.com
C017978,John,Harrold,19-Mar-80,4025,,,3i Infotech Ltd.,Cardiff Plant,Alport,de45 5bt,612-555-3035,j.harrold@iin.com
C017981,Jacqueline,Hayes,20-Jan-81,3744,,,Allied Perfumers Pvt. Ltd.,7850 N. Belt Line Rd.,Peter s Green,lu22gh,180-155-5788,jacqueline_hayes@altprf.com
C017985,Trevor,Ratcliffe,21-Apr-51,2343,,,AIS Consulting,Fiscal Accounting,Amesbury,SP4 6WF,141-435-9371,tratcliffe@asknsl.com
C018109,Karl,Insley,27-Sep-99,50,10.21,0,Aditya Ispat Ltd.,400 Warren Ave Ste 15,Sandiway,CW84ID,191-745-2779,karlinsley@attspt.com
C018136,Peter,Terry,27-Sep-98,1000,4,0,Ace Ice House,317 Oxhill Road,Hartburn,NE61 6FD,015-682-0198,
C018138,David,Baker,01-Nov-99,1419,,,"Advanced Marketing Services, Inc.",9 Campus Dr,Weare Giffard,ex399zw,197-220-7654,
C018140,John,Dickinson,18-Jul-59,394,,,Apexit,1300 S. 2nd St.,Kirby Le Soken,co137xq,177-075-2353,
C018143,Paul,Coyne,01-Sep-83,4485,,,Arihant Finlease (india) Ltd.,1226 E Avenida Kino,Bridgend,EH49 5CV,195-494-9298,p_coyne@arhntf.com
C018157,Margaret,Staight,04-Jun-63,3171,,,Alameda-Contra Costa Transit District,55 Inverness Dr. East,Woodhouse,LA7 5FN,141-564-4280,margaretstaight@alamed.com
C018159,Bobby,Garner,21-Oct-52,3679,,,Apna Incable Broadband Services Pvt. Ltd.,5/7 rue Huntziger,Marcross,cf61 0sw,177-066-3240,b_garner@apnaincableb.com
C018160,Brian,Barton,09-Jul-89,662,,,Alaska Air Group Inc.,PO Box 1770,Blore,de63ec,181-877-5772,bbarton@alaskaairgro.com
C018174,William,Davies,27-Sep-93,0,12.335,0,Acumen Trading & Invsts. Ltd.,Postbus 9999,Scotch Corner,DL10 1CN,440-000-0000,williamdavies@akm.com
C018197,Robert,Heeley,16-Jul-72,2616,,,"Alliant, LLC",Finance Department,Low Mill,YO6 9GP,151-522-2851,
C018230,John,Howard,23-Jan-93,2556,,,Artesyn Technologies,Strozzigasse 10/16,St George s,CF52DU,803-748-1237,jhoward@artesyntechn.com
C018248,Peter,Tibbles,03-Jan-66,145,,,Allbank Finance Ltd.,5005 Wateridge Vista Dr.,Newport,po306rf,141-539-6196,ptibbles@allban.com
C018261,Julie,Pitt,16-Feb-84,4750,,,Amway Corporation,151 N Main St,Haile,CA22 9FT,130-363-9150,j.pitt@amwaycorpora.com
C018270,Barbara,Holland,27-Sep-92,1208,11.25,17,A C I Infocom Ltd.,2751 Hennepin Ave,Weston Underwood,MK466PV,020-217-8933,
C018289,Timothy,Nixon,16-Aug-84,3902,,,Artis Group,Albert-Einstein-Str. 14,Easton,CA6 1VD,140-450-6339,
C018306,Brian,Youlden,08-Aug-53,4233,,,Aksh Networks Ltd.,PO Box 333,Little Woolstone,MK60CW,151-076-8508,b.youlden@akshnetworks.com
C018320,Elaine,Sturch,13-Jun-97,2240,,,"Apogee Enterprises, Inc.",600 De La Gauchetire West,Tatenhill,DE13-1TT,170-321-9250,e.sturch@apjntrprssnk.com
C018340,Susan,Pritchard Smith,28-Aug-94,190,,,Amcor North America Inc.,5 Rue Jodelle,Farnborough,BR64HZ,130-369-4593,suspritchard smith@amcornortham.com
C018351,Lew,Lim,23-Dec-78,3019,,,"Advanced Broadband Solutions, Inc.",701 First Ave.,Ardler,PH12 8XY,151-680-3352,
C018354,Carol,Yeomans,10-May-77,396,,,Anisa Carpets Ltd.,Customer from the distributor,Hilton,AB415HZ,121-323-6678,
C018379,Louise,Coulahan,27-Sep-94,396,10.04,9,A. Moksel AG,23 Newton Place,Skelbo,IV25 1ZS,440-208-9418,
C018385,Jeanette,Thomas,28-Jan-72,3944,,,Amrit Banaspati Co. Ltd.,21 rue Joseph Bara,Poxwell,dt2 2cy,183-175-4140,jthomas4@amritb.com
C018392,Paul,Schnabel,27-Sep-88,1430,1.04,5,A V Thomas & Co. Ltd.,3202 Kirkwood Hwy,Baldinnie,KY158HL,240-555-6767,
C018403,Peter,Blake,23-Jun-81,3244,,,Andhra Printers Ltd.,2727 North Loop West,Little Dalby,le14 7be,713-331-6549,pblake@antrprntrslt.com
C018432,Donald,Chandler,27-Sep-69,15000,0.29,20,A V I Photochem Ltd.,4122 WHISPERING LN,Kidwelly,SA179OL,440-144-2270,d_chandler@aviphotochem.com
